,case:id,case:concept:name,concept:name,Variant,time:timestamp,Question,Report,Year,Category,Type,Tupla,Organization
852,A30 P1-P2 BPI 2020,A30 P1-P2 BPI 2020,Represent temporal series,Represent temporal series of traces,2022-04-16 07:24:15.966942,P1-P2,A30,2020,Academic,Representation,A302020,"Hasso Plattner Institute, University of Potsdam
K¨uhne Logistics University"
853,A30 P1-P2 BPI 2020,A30 P1-P2 BPI 2020,Group traces,Group traces by month,2022-04-16 08:24:15.966942,P1-P2,A30,2020,Academic,Manipulation,A302020,"Hasso Plattner Institute, University of Potsdam
K¨uhne Logistics University"
854,A30 P1-P2 BPI 2020,A30 P1-P2 BPI 2020,Calculate cycle time,Calculate cycle time of the whole process for each subset of traces,2022-04-16 09:24:15.966942,P1-P2,A30,2020,Academic,Analyze Time,A302020,"Hasso Plattner Institute, University of Potsdam
K¨uhne Logistics University"
855,A30 P1-P2 BPI 2020,A30 P1-P2 BPI 2020,Identify attributes,Identify values of attributes,2022-04-16 10:24:15.966942,P1-P2,A30,2020,Academic,Identification,A302020,"Hasso Plattner Institute, University of Potsdam
K¨uhne Logistics University"
856,A30 P1-P2 BPI 2020,A30 P1-P2 BPI 2020,Group traces,Group traces by month,2022-04-16 11:24:15.966942,P1-P2,A30,2020,Academic,Manipulation,A302020,"Hasso Plattner Institute, University of Potsdam
K¨uhne Logistics University"
857,A30 P1-P2 BPI 2020,A30 P1-P2 BPI 2020,Calculate cycle time,Calculate cycle time of the whole process for each subset of traces,2022-04-16 12:24:15.966942,P1-P2,A30,2020,Academic,Analyze Time,A302020,"Hasso Plattner Institute, University of Potsdam
K¨uhne Logistics University"
858,A30 P1-P2 BPI 2020,A30 P1-P2 BPI 2020,Identify attributes,Identify values of attributes,2022-04-16 13:24:15.966942,P1-P2,A30,2020,Academic,Identification,A302020,"Hasso Plattner Institute, University of Potsdam
K¨uhne Logistics University"
859,A30 P1-P2 BPI 2020,A30 P1-P2 BPI 2020,Identify attributes,Identify values of attributes,2022-04-16 14:24:15.966942,P1-P2,A30,2020,Academic,Identification,A302020,"Hasso Plattner Institute, University of Potsdam
K¨uhne Logistics University"
860,A30 P1-P2 BPI 2020,A30 P1-P2 BPI 2020,Identify attributes,Identify values of attributes,2022-04-16 15:24:15.966942,P1-P2,A30,2020,Academic,Identification,A302020,"Hasso Plattner Institute, University of Potsdam
K¨uhne Logistics University"
861,A30 P1-P2 BPI 2020,A30 P1-P2 BPI 2020,Calculate number of elements,Calculate number of events,2022-04-16 16:24:15.966942,P1-P2,A30,2020,Academic,Calculate statistics,A302020,"Hasso Plattner Institute, University of Potsdam
K¨uhne Logistics University"
862,A30 P1-P2 BPI 2020,A30 P1-P2 BPI 2020,Calculate statistics,Calculate Statistics of cycle time,2022-04-16 17:24:15.966942,P1-P2,A30,2020,Academic,Calculate statistics,A302020,"Hasso Plattner Institute, University of Potsdam
K¨uhne Logistics University"
863,A30 P1-P2 BPI 2020,A30 P1-P2 BPI 2020,Identify attributes,Identify values of attributes,2022-04-16 18:24:15.966942,P1-P2,A30,2020,Academic,Identification,A302020,"Hasso Plattner Institute, University of Potsdam
K¨uhne Logistics University"
864,A31 P1-P2 BPI 2020,A31 P1-P2 BPI 2020,Calculate cycle time,Calculate cycle time of the whole process for all traces,2022-04-16 19:24:15.966942,P1-P2,A31,2020,Professional,Analyze Time,A312020,Sberbank
865,A31 P1-P2 BPI 2020,A31 P1-P2 BPI 2020,Calculate cycle time,Calculate cycle time of the whole process for each subset of traces,2022-04-16 20:24:15.966942,P1-P2,A31,2020,Professional,Analyze Time,A312020,Sberbank
866,A31 P1-P2 BPI 2020,A31 P1-P2 BPI 2020,Calculate number of elements,Calculate number of traces,2022-04-16 21:24:15.966942,P1-P2,A31,2020,Professional,Calculate statistics,A312020,Sberbank
867,A31 P1-P2 BPI 2020,A31 P1-P2 BPI 2020,Compare cycle time,Compare cycle time,2022-04-16 22:24:15.966942,P1-P2,A31,2020,Professional,Analyze Time,A312020,Sberbank
868,A31 P1-P2 BPI 2020,A31 P1-P2 BPI 2020,Calculate throughput,Calculate throughput,2022-04-16 23:24:15.966942,P1-P2,A31,2020,Professional,Analyze Time,A312020,Sberbank
869,A34 P1-P2 BPI 2020,A34 P1-P2 BPI 2020,Calculate statistics,Calculate Statistics of cycle time,2022-04-17 00:24:15.966942,P1-P2,A34,2020,Academic,Calculate statistics,A342020,Eindhoven University of Technology
870,A34 P1-P2 BPI 2020,A34 P1-P2 BPI 2020,Filter traces,Filter traces by subprocesses,2022-04-17 01:24:15.966942,P1-P2,A34,2020,Academic,Manipulation,A342020,Eindhoven University of Technology
871,A34 P1-P2 BPI 2020,A34 P1-P2 BPI 2020,Group traces,Group traces by sub-processes,2022-04-17 02:24:15.966942,P1-P2,A34,2020,Academic,Manipulation,A342020,Eindhoven University of Technology
872,A34 P1-P2 BPI 2020,A34 P1-P2 BPI 2020,Calculate statistics,Calculate Statistics of cycle time,2022-04-17 03:24:15.966942,P1-P2,A34,2020,Academic,Calculate statistics,A342020,Eindhoven University of Technology
873,A27 P5 BPI 2020,A27 P5 BPI 2020,Calculate cycle time,Calculate cycle time for all pairs of events for all traces,2022-04-17 04:24:15.966942,P5,A27,2020,Professional,Analyze Time,A272020,Sberbank
874,A27 P5 BPI 2020,A27 P5 BPI 2020,Calculate frequency,Calculate frequency of activities,2022-04-17 05:24:15.966942,P5,A27,2020,Professional,Calculate statistics,A272020,Sberbank
875,A27 P5 BPI 2020,A27 P5 BPI 2020,Filter events,Filter events by activities,2022-04-17 06:24:15.966942,P5,A27,2020,Professional,Manipulation,A272020,Sberbank
876,A27 P5 BPI 2020,A27 P5 BPI 2020,Filter activities,Filter activities by cycle time,2022-04-17 07:24:15.966942,P5,A27,2020,Professional,Manipulation,A272020,Sberbank
877,A27 P5 BPI 2020,A27 P5 BPI 2020,Filter activities,Filter activities by frequency,2022-04-17 08:24:15.966942,P5,A27,2020,Professional,Manipulation,A272020,Sberbank
878,A27 P5 BPI 2020,A27 P5 BPI 2020,Find bottlenecks,Find activities as bottlenecks applying temporal performance criteria and statistical measures,2022-04-17 09:24:15.966942,P5,A27,2020,Professional,Analyze Time,A272020,Sberbank
879,A27 P5 BPI 2020,A27 P5 BPI 2020,Calculate cycle time,Calculate cycle time for all pairs of events for all traces,2022-04-17 10:24:15.966942,P5,A27,2020,Professional,Analyze Time,A272020,Sberbank
880,A27 P5 BPI 2020,A27 P5 BPI 2020,Calculate frequency,Calculate frequency of activities,2022-04-17 11:24:15.966942,P5,A27,2020,Professional,Calculate statistics,A272020,Sberbank
881,A27 P5 BPI 2020,A27 P5 BPI 2020,Find bottlenecks,Find activities as bottlenecks applying temporal performance criteria and statistical measures,2022-04-17 12:24:15.966942,P5,A27,2020,Professional,Analyze Time,A272020,Sberbank
882,A27 P1-P2 BPI 2020,A27 P1-P2 BPI 2020,Calculate frequency,Calculate frequency of activities,2022-04-17 13:24:15.966942,P1-P2,A27,2020,Professional,Calculate statistics,A272020,Sberbank
883,A27 P1-P2 BPI 2020,A27 P1-P2 BPI 2020,Represent bar charts,Represent bart charts of activities,2022-04-17 14:24:15.966942,P1-P2,A27,2020,Professional,Representation,A272020,Sberbank
884,A19 P4 BPI 2020,A19 P4 BPI 2020,Filter traces,Filter traces by frequency,2022-04-17 15:24:15.966942,P4,A19,2020,Professional,Manipulation,A192020,Sberbank
885,A19 P4 BPI 2020,A19 P4 BPI 2020,Group traces,Group traces by activities,2022-04-17 16:24:15.966942,P4,A19,2020,Professional,Manipulation,A192020,Sberbank
886,A19 P4 BPI 2020,A19 P4 BPI 2020,Represent temporal series,Represent temporal series of activities,2022-04-17 17:24:15.966942,P4,A19,2020,Professional,Representation,A192020,Sberbank
887,A19 P4 BPI 2020,A19 P4 BPI 2020,Identify activities,Identify activities with cycle time,2022-04-17 18:24:15.966942,P4,A19,2020,Professional,Identification,A192020,Sberbank
888,A19 P4 BPI 2020,A19 P4 BPI 2020,Calculate statistics,Calculate Statistics of throughput,2022-04-17 19:24:15.966942,P4,A19,2020,Professional,Calculate statistics,A192020,Sberbank
889,A19 P4 BPI 2020,A19 P4 BPI 2020,Identify transitions by cycle time,Identify transitions by cycle time,2022-04-17 20:24:15.966942,P4,A19,2020,Professional,Identification,A192020,Sberbank
890,A19 P4 BPI 2020,A19 P4 BPI 2020,Group traces,Group traces by activities,2022-04-17 21:24:15.966942,P4,A19,2020,Professional,Manipulation,A192020,Sberbank
891,A19 P4 BPI 2020,A19 P4 BPI 2020,Represent temporal series,Represent temporal series of activities,2022-04-17 22:24:15.966942,P4,A19,2020,Professional,Representation,A192020,Sberbank
892,A19 P4 BPI 2020,A19 P4 BPI 2020,Filter traces,Filter traces by frequency,2022-04-17 23:24:15.966942,P4,A19,2020,Professional,Manipulation,A192020,Sberbank
893,A19 P4 BPI 2020,A19 P4 BPI 2020,Group traces,Group traces by activities,2022-04-18 00:24:15.966942,P4,A19,2020,Professional,Manipulation,A192020,Sberbank
894,A19 P4 BPI 2020,A19 P4 BPI 2020,Represent temporal series,Represent temporal series of activities,2022-04-18 01:24:15.966942,P4,A19,2020,Professional,Representation,A192020,Sberbank
895,A19 P4 BPI 2020,A19 P4 BPI 2020,Group traces,Group traces by activities,2022-04-18 02:24:15.966942,P4,A19,2020,Professional,Manipulation,A192020,Sberbank
896,A19 P4 BPI 2020,A19 P4 BPI 2020,Represent temporal series,Represent temporal series of activities,2022-04-18 03:24:15.966942,P4,A19,2020,Professional,Representation,A192020,Sberbank
897,A19 P4 BPI 2020,A19 P4 BPI 2020,Calculate statistics,Calculate Statistics of throughput,2022-04-18 04:24:15.966942,P4,A19,2020,Professional,Calculate statistics,A192020,Sberbank
898,A19 P4 BPI 2020,A19 P4 BPI 2020,Identify roles,Identify roles by organizational units,2022-04-18 05:24:15.966942,P4,A19,2020,Professional,Identification,A192020,Sberbank
899,A19 P4 BPI 2020,A19 P4 BPI 2020,Calculate statistics,Calculate Statistics of throughput,2022-04-18 06:24:15.966942,P4,A19,2020,Professional,Calculate statistics,A192020,Sberbank
900,A19 P4 BPI 2020,A19 P4 BPI 2020,Represent temporal series,Represent temporal series of activities,2022-04-18 07:24:15.966942,P4,A19,2020,Professional,Representation,A192020,Sberbank
901,A19 P4 BPI 2020,A19 P4 BPI 2020,Identify activities,Identify activities with traces,2022-04-18 08:24:15.966942,P4,A19,2020,Professional,Identification,A192020,Sberbank
902,A27 P4 BPI 2020,A27 P4 BPI 2020,Group activities,Group activities by role,2022-04-18 09:24:15.966942,P4,A27,2020,Professional,Manipulation,A272020,Sberbank
903,A27 P4 BPI 2020,A27 P4 BPI 2020,Calculate percentages,Calculate percentage of traces,2022-04-18 10:24:15.966942,P4,A27,2020,Professional,Calculate statistics,A272020,Sberbank
904,A27 P4 BPI 2020,A27 P4 BPI 2020,Calculate number of elements,Calculate number of events,2022-04-18 11:24:15.966942,P4,A27,2020,Professional,Calculate statistics,A272020,Sberbank
905,A31 P4 BPI 2020,A31 P4 BPI 2020,Calculate statistics,Calculate Statistics of cycle time,2022-04-18 12:24:15.966942,P4,A31,2020,Professional,Calculate statistics,A312020,Sberbank
906,A31 P4 BPI 2020,A31 P4 BPI 2020,Identify activities,Identify activities with cycle time,2022-04-18 13:24:15.966942,P4,A31,2020,Professional,Identification,A312020,Sberbank
907,A19 P5 BPI 2020,A19 P5 BPI 2020,Filter traces,Filter traces by frequency,2022-04-18 14:24:15.966942,P5,A19,2020,Professional,Manipulation,A192020,Sberbank
908,A19 P5 BPI 2020,A19 P5 BPI 2020,Group traces,Group traces by activities,2022-04-18 15:24:15.966942,P5,A19,2020,Professional,Manipulation,A192020,Sberbank
909,A19 P5 BPI 2020,A19 P5 BPI 2020,Represent temporal series,Represent temporal series of activities,2022-04-18 16:24:15.966942,P5,A19,2020,Professional,Representation,A192020,Sberbank
910,A19 P5 BPI 2020,A19 P5 BPI 2020,Identify activities,Identify activities with cycle time,2022-04-18 17:24:15.966942,P5,A19,2020,Professional,Identification,A192020,Sberbank
911,A19 P5 BPI 2020,A19 P5 BPI 2020,Calculate statistics,Calculate Statistics of throughput,2022-04-18 18:24:15.966942,P5,A19,2020,Professional,Calculate statistics,A192020,Sberbank
912,A19 P5 BPI 2020,A19 P5 BPI 2020,Identify transitions by cycle time,Identify transitions by cycle time,2022-04-18 19:24:15.966942,P5,A19,2020,Professional,Identification,A192020,Sberbank
913,A19 P5 BPI 2020,A19 P5 BPI 2020,Group traces,Group traces by activities,2022-04-18 20:24:15.966942,P5,A19,2020,Professional,Manipulation,A192020,Sberbank
914,A19 P5 BPI 2020,A19 P5 BPI 2020,Represent temporal series,Represent temporal series of activities,2022-04-18 21:24:15.966942,P5,A19,2020,Professional,Representation,A192020,Sberbank
915,A19 P5 BPI 2020,A19 P5 BPI 2020,Filter traces,Filter traces by frequency,2022-04-18 22:24:15.966942,P5,A19,2020,Professional,Manipulation,A192020,Sberbank
916,A19 P5 BPI 2020,A19 P5 BPI 2020,Group traces,Group traces by activities,2022-04-18 23:24:15.966942,P5,A19,2020,Professional,Manipulation,A192020,Sberbank
917,A19 P5 BPI 2020,A19 P5 BPI 2020,Represent temporal series,Represent temporal series of activities,2022-04-19 00:24:15.966942,P5,A19,2020,Professional,Representation,A192020,Sberbank
918,A19 P5 BPI 2020,A19 P5 BPI 2020,Group traces,Group traces by activities,2022-04-19 01:24:15.966942,P5,A19,2020,Professional,Manipulation,A192020,Sberbank
919,A19 P5 BPI 2020,A19 P5 BPI 2020,Represent temporal series,Represent temporal series of activities,2022-04-19 02:24:15.966942,P5,A19,2020,Professional,Representation,A192020,Sberbank
920,A19 P5 BPI 2020,A19 P5 BPI 2020,Calculate statistics,Calculate Statistics of throughput,2022-04-19 03:24:15.966942,P5,A19,2020,Professional,Calculate statistics,A192020,Sberbank
921,A19 P5 BPI 2020,A19 P5 BPI 2020,Identify roles,Identify roles by organizational units,2022-04-19 04:24:15.966942,P5,A19,2020,Professional,Identification,A192020,Sberbank
922,A19 P5 BPI 2020,A19 P5 BPI 2020,Calculate statistics,Calculate Statistics of throughput,2022-04-19 05:24:15.966942,P5,A19,2020,Professional,Calculate statistics,A192020,Sberbank
923,A19 P5 BPI 2020,A19 P5 BPI 2020,Identify transitions by cycle time,Identify transitions by cycle time,2022-04-19 06:24:15.966942,P5,A19,2020,Professional,Identification,A192020,Sberbank
924,A19 P5 BPI 2020,A19 P5 BPI 2020,Identify activities,Identify activities with traces,2022-04-19 07:24:15.966942,P5,A19,2020,Professional,Identification,A192020,Sberbank
925,A30 P5 BPI 2020,A30 P5 BPI 2020,Filter activities,Filter activities by frequency,2022-04-19 08:24:15.966942,P5,A30,2020,Academic,Manipulation,A302020,"Hasso Plattner Institute, University of Potsdam
K¨uhne Logistics University"
926,A30 P5 BPI 2020,A30 P5 BPI 2020,Calculate cycle time,Calculate cycle time for all pairs of events for a subset of traces,2022-04-19 09:24:15.966942,P5,A30,2020,Academic,Analyze Time,A302020,"Hasso Plattner Institute, University of Potsdam
K¨uhne Logistics University"
927,A30 P5 BPI 2020,A30 P5 BPI 2020,Calculate statistics,Calculate Statistics of cycle time,2022-04-19 10:24:15.966942,P5,A30,2020,Academic,Calculate statistics,A302020,"Hasso Plattner Institute, University of Potsdam
K¨uhne Logistics University"
928,A30 P5 BPI 2020,A30 P5 BPI 2020,Find bottlenecks,Find activities as bottlenecks applying temporal performance criteria,2022-04-19 11:24:15.966942,P5,A30,2020,Academic,Analyze Time,A302020,"Hasso Plattner Institute, University of Potsdam
K¨uhne Logistics University"
929,A30 P5 BPI 2020,A30 P5 BPI 2020,Find bottlenecks,Find activities as bottlenecks applying temporal performance criteria,2022-04-19 12:24:15.966942,P5,A30,2020,Academic,Analyze Time,A302020,"Hasso Plattner Institute, University of Potsdam
K¨uhne Logistics University"
930,A30 P5 BPI 2020,A30 P5 BPI 2020,Represent bar charts,Represent bar charts of traces,2022-04-19 13:24:15.966942,P5,A30,2020,Academic,Representation,A302020,"Hasso Plattner Institute, University of Potsdam
K¨uhne Logistics University"
931,A30 P5 BPI 2020,A30 P5 BPI 2020,Represent histograms,Represent histograms of cycle time,2022-04-19 14:24:15.966942,P5,A30,2020,Academic,Representation,A302020,"Hasso Plattner Institute, University of Potsdam
K¨uhne Logistics University"
932,A30 P5 BPI 2020,A30 P5 BPI 2020,Filter traces,Filter traces by activities,2022-04-19 15:24:15.966942,P5,A30,2020,Academic,Manipulation,A302020,"Hasso Plattner Institute, University of Potsdam
K¨uhne Logistics University"
933,A30 P5 BPI 2020,A30 P5 BPI 2020,Calculate percentages,Calculate percentage of traces,2022-04-19 16:24:15.966942,P5,A30,2020,Academic,Calculate statistics,A302020,"Hasso Plattner Institute, University of Potsdam
K¨uhne Logistics University"
934,A30 P5 BPI 2020,A30 P5 BPI 2020,Filter traces,Filter traces by activities,2022-04-19 17:24:15.966942,P5,A30,2020,Academic,Manipulation,A302020,"Hasso Plattner Institute, University of Potsdam
K¨uhne Logistics University"
935,A30 P5 BPI 2020,A30 P5 BPI 2020,Calculate percentages,Calculate percentage of traces,2022-04-19 18:24:15.966942,P5,A30,2020,Academic,Calculate statistics,A302020,"Hasso Plattner Institute, University of Potsdam
K¨uhne Logistics University"
936,A34 P5 BPI 2020,A34 P5 BPI 2020,Calculate statistics,Calculate Statistics of cycle time,2022-04-19 19:24:15.966942,P5,A34,2020,Academic,Calculate statistics,A342020,Eindhoven University of Technology
937,A34 P5 BPI 2020,A34 P5 BPI 2020,Calculate frequency,Calculate frequency of activities,2022-04-19 20:24:15.966942,P5,A34,2020,Academic,Calculate statistics,A342020,Eindhoven University of Technology
938,A34 P5 BPI 2020,A34 P5 BPI 2020,Calculate statistics,Calculate Statistics of cycle time,2022-04-19 21:24:15.966942,P5,A34,2020,Academic,Calculate statistics,A342020,Eindhoven University of Technology
939,A34 P5 BPI 2020,A34 P5 BPI 2020,Find bottlenecks,Find activities as bottlenecks applying temporal performance criteria and statistical measures,2022-04-19 22:24:15.966942,P5,A34,2020,Academic,Analyze Time,A342020,Eindhoven University of Technology
940,A30 P6 BPI 2020,A30 P6 BPI 2020,Calculate cycle time,Calculate cycle time for all pairs of events for all traces,2022-04-19 23:24:15.966942,P6,A30,2020,Academic,Analyze Time,A302020,"Hasso Plattner Institute, University of Potsdam
K¨uhne Logistics University"
